Shelf mark	Language	Name	Related Shelfmarks	Depository	Object	Size	Dating	Leaves/Pages	Main text	Minor text	Gatherings	Full size	Leaf size	Catch Words and Gatherings	Production Unit	Pricking	Material	Ruling	Columns	Lines	Script	Rubric	Scribe	Production	Style	Colours	Form of Initials	Size of Initials	Iconography	Place	Literature	Links to Database
AM 351 fol	is	Skálholtsbók eldri	I.1/Main manuscript (Ólafur Halldórsson, 1904)	SÁM	Codex	Fol.	1400	f. 126va-vb		SGB 1359	I: 4 (ff. 1-4); II: 2 (ff. 5-6); III: 8 (ff. 7-14); IV: 8 (ff. 15-22); V: 8 (ff. 23-30); VI: 8 (ff. 31-38); VII: 8 (ff. 39-46): VIII: 8 (ff. 47-54); IX: 8 (ff. 55-62); X: 8 (ff. 63-70); XI: 8 (ff. 71-78); XII: 8 (ff. 79-86); XIII: 8 (ff. 87-94); XVI: 8 (ff. 95-102); XV: 8 (ff. 103-110); XVI: 8 (ff. 111-118); XVII: 8 (ff. 119-126); XVIII: 7 (ff. 127-133)	Unknown	280x198		I	Yes	Parchment	Dry	2	30	Gothic	Yes	Hand a	Northern Iceland (?)	Romanesque, Gothic	Y, B, R, G	Pen-flourished initials; Medium and large initials (6-9 lines) and minor initials (3 lines)	Small, Medium, Large	1 historiated initial on f. 2ra1-9 (Þingfararbálkr, ch. 1; two figures: One [Óláfr helgi], depicted with a halo, on the left sitting on a throne, holding an axe in one hand and in the other a book. Before the throne a second figure is depicted on the right [Þorlákr helgi?], also with a halo. This figure holds a bishop's stave, and shows with the other a blessing gesture) and ornamented littera florissa on f. 1ra1-6, f. 5rb5-10, f. 6va22-28, f. 15va10-16, f. 17va11-14, f. 22vb3-9, f. 26ra16-22, f. 29ra1-6, f. 44rb12-17, f. 48ra11-18, f. 53vb11-17, f. 58rb21-27, f. 64va1-4, f. 72va14-18, f. 74ra18-23, f. 96vb5-11, f. 110vb11-15	Throughout	Kjeldsen (2010); DI I, 108-9; NgL IV, 536-38; Kålund 1889, 285-86; Winroth (2018); Westergård-Nielsen (1971); Schulman (2010:485); Stefán Karlsson (1972:199-204; 1979:124-127; 1982:197-200)	[HR](https://handrit.is/manuscript/view/is/AM02-0351/0); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/28515)
AM 351 fol	is	Skálholtsbók eldri	I.1/Main manuscript (Ólafur Halldórsson, 1904)	SÁM	Codex	Fol.	1400	ff. 126vb-130rb	Sættargerð Magnúsar konungs og Jóns erkibiskups 1277		I: 4 (ff. 1-4); II: 2 (ff. 5-6); III: 8 (ff. 7-14); IV: 8 (ff. 15-22); V: 8 (ff. 23-30); VI: 8 (ff. 31-38); VII: 8 (ff. 39-46): VIII: 8 (ff. 47-54); IX: 8 (ff. 55-62); X: 8 (ff. 63-70); XI: 8 (ff. 71-78); XII: 8 (ff. 79-86); XIII: 8 (ff. 87-94); XVI: 8 (ff. 95-102); XV: 8 (ff. 103-110); XVI: 8 (ff. 111-118); XVII: 8 (ff. 119-126); XVIII: 7 (ff. 127-133)	Unknown	280x198		I	Yes	Parchment	Dry	2	30	Gothic	Yes	Hand a	Northern Iceland (?)	Romanesque, Gothic	Y, B, R, G	Pen-flourished initials; Medium and large initials (6-9 lines) and minor initials (3 lines)	Small, Medium, Large	1 historiated initial on f. 2ra1-9 (Þingfararbálkr, ch. 1; two figures: One [Óláfr helgi], depicted with a halo, on the left sitting on a throne, holding an axe in one hand and in the other a book. Before the throne a second figure is depicted on the right [Þorlákr helgi?], also with a halo. This figure holds a bishop's stave, and shows with the other a blessing gesture) and ornamented littera florissa on f. 1ra1-6, f. 5rb5-10, f. 6va22-28, f. 15va10-16, f. 17va11-14, f. 22vb3-9, f. 26ra16-22, f. 29ra1-6, f. 44rb12-17, f. 48ra11-18, f. 53vb11-17, f. 58rb21-27, f. 64va1-4, f. 72va14-18, f. 74ra18-23, f. 96vb5-11, f. 110vb11-15	Throughout	Kjeldsen (2010); DI I, 108-9; NgL IV, 536-38; Kålund 1889, 285-86; Winroth (2018); Westergård-Nielsen (1971); Schulman (2010:485); Stefán Karlsson (1972:199-204; 1979:124-127; 1982:197-200)	[HR](https://handrit.is/manuscript/view/is/AM02-0351/0); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/28515)
AM 351 fol	is	Skálholtsbók eldri	I.1/Main manuscript (Ólafur Halldórsson, 1904)	SÁM	Codex	Fol.	1400	f. 130rb-va4	Annalistic notice (on church property in Norway and England)		I: 4 (ff. 1-4); II: 2 (ff. 5-6); III: 8 (ff. 7-14); IV: 8 (ff. 15-22); V: 8 (ff. 23-30); VI: 8 (ff. 31-38); VII: 8 (ff. 39-46): VIII: 8 (ff. 47-54); IX: 8 (ff. 55-62); X: 8 (ff. 63-70); XI: 8 (ff. 71-78); XII: 8 (ff. 79-86); XIII: 8 (ff. 87-94); XVI: 8 (ff. 95-102); XV: 8 (ff. 103-110); XVI: 8 (ff. 111-118); XVII: 8 (ff. 119-126); XVIII: 7 (ff. 127-133)	Unknown	280x198		I	Yes	Parchment	Dry	2	30	Gothic	Yes	Hand a	Northern Iceland (?)	Romanesque, Gothic	Y, B, R, G	Pen-flourished initials; Medium and large initials (6-9 lines) and minor initials (3 lines)	Small, Medium, Large	1 historiated initial on f. 2ra1-9 (Þingfararbálkr, ch. 1; two figures: One [Óláfr helgi], depicted with a halo, on the left sitting on a throne, holding an axe in one hand and in the other a book. Before the throne a second figure is depicted on the right [Þorlákr helgi?], also with a halo. This figure holds a bishop's stave, and shows with the other a blessing gesture) and ornamented littera florissa on f. 1ra1-6, f. 5rb5-10, f. 6va22-28, f. 15va10-16, f. 17va11-14, f. 22vb3-9, f. 26ra16-22, f. 29ra1-6, f. 44rb12-17, f. 48ra11-18, f. 53vb11-17, f. 58rb21-27, f. 64va1-4, f. 72va14-18, f. 74ra18-23, f. 96vb5-11, f. 110vb11-15	Throughout	Kjeldsen (2010); DI I, 108-9; NgL IV, 536-38; Kålund 1889, 285-86; Winroth (2018); Westergård-Nielsen (1971); Schulman (2010:485); Stefán Karlsson (1972:199-204; 1979:124-127; 1982:197-200)	[HR](https://handrit.is/manuscript/view/is/AM02-0351/0); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/28515)
AM 351 fol	is	Skálholtsbók eldri	I.1/Main manuscript (Ólafur Halldórsson, 1904)	SÁM	Codex	Fol.	1400	f. 130va-vb		RBHM 1318	I: 4 (ff. 1-4); II: 2 (ff. 5-6); III: 8 (ff. 7-14); IV: 8 (ff. 15-22); V: 8 (ff. 23-30); VI: 8 (ff. 31-38); VII: 8 (ff. 39-46): VIII: 8 (ff. 47-54); IX: 8 (ff. 55-62); X: 8 (ff. 63-70); XI: 8 (ff. 71-78); XII: 8 (ff. 79-86); XIII: 8 (ff. 87-94); XVI: 8 (ff. 95-102); XV: 8 (ff. 103-110); XVI: 8 (ff. 111-118); XVII: 8 (ff. 119-126); XVIII: 7 (ff. 127-133)	Unknown	280x198		I	Yes	Parchment	Dry	2	30	Gothic	Yes	Hand a	Northern Iceland (?)	Romanesque, Gothic	Y, B, R, G	Pen-flourished initials; Medium and large initials (6-9 lines) and minor initials (3 lines)	Small, Medium, Large	1 historiated initial on f. 2ra1-9 (Þingfararbálkr, ch. 1; two figures: One [Óláfr helgi], depicted with a halo, on the left sitting on a throne, holding an axe in one hand and in the other a book. Before the throne a second figure is depicted on the right [Þorlákr helgi?], also with a halo. This figure holds a bishop's stave, and shows with the other a blessing gesture) and ornamented littera florissa on f. 1ra1-6, f. 5rb5-10, f. 6va22-28, f. 15va10-16, f. 17va11-14, f. 22vb3-9, f. 26ra16-22, f. 29ra1-6, f. 44rb12-17, f. 48ra11-18, f. 53vb11-17, f. 58rb21-27, f. 64va1-4, f. 72va14-18, f. 74ra18-23, f. 96vb5-11, f. 110vb11-15	Throughout	Kjeldsen (2010); DI I, 108-9; NgL IV, 536-38; Kålund 1889, 285-86; Winroth (2018); Westergård-Nielsen (1971); Schulman (2010:485); Stefán Karlsson (1972:199-204; 1979:124-127; 1982:197-200)	[HR](https://handrit.is/manuscript/view/is/AM02-0351/0); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/28515)
AM 351 fol	is	Skálholtsbók eldri	I.1/Main manuscript (Ólafur Halldórsson, 1904)	SÁM	Codex	Fol.	1400	ff. 130vb-131ra		RBHM 1305	I: 4 (ff. 1-4); II: 2 (ff. 5-6); III: 8 (ff. 7-14); IV: 8 (ff. 15-22); V: 8 (ff. 23-30); VI: 8 (ff. 31-38); VII: 8 (ff. 39-46): VIII: 8 (ff. 47-54); IX: 8 (ff. 55-62); X: 8 (ff. 63-70); XI: 8 (ff. 71-78); XII: 8 (ff. 79-86); XIII: 8 (ff. 87-94); XVI: 8 (ff. 95-102); XV: 8 (ff. 103-110); XVI: 8 (ff. 111-118); XVII: 8 (ff. 119-126); XVIII: 7 (ff. 127-133)	Unknown	280x198		I	Yes	Parchment	Dry	2	30	Gothic	Yes	Hand a	Northern Iceland (?)	Romanesque, Gothic	Y, B, R, G	Pen-flourished initials; Medium and large initials (6-9 lines) and minor initials (3 lines)	Small, Medium, Large	1 historiated initial on f. 2ra1-9 (Þingfararbálkr, ch. 1; two figures: One [Óláfr helgi], depicted with a halo, on the left sitting on a throne, holding an axe in one hand and in the other a book. Before the throne a second figure is depicted on the right [Þorlákr helgi?], also with a halo. This figure holds a bishop's stave, and shows with the other a blessing gesture) and ornamented littera florissa on f. 1ra1-6, f. 5rb5-10, f. 6va22-28, f. 15va10-16, f. 17va11-14, f. 22vb3-9, f. 26ra16-22, f. 29ra1-6, f. 44rb12-17, f. 48ra11-18, f. 53vb11-17, f. 58rb21-27, f. 64va1-4, f. 72va14-18, f. 74ra18-23, f. 96vb5-11, f. 110vb11-15	Throughout	Kjeldsen (2010); DI I, 108-9; NgL IV, 536-38; Kålund 1889, 285-86; Winroth (2018); Westergård-Nielsen (1971); Schulman (2010:485); Stefán Karlsson (1972:199-204; 1979:124-127; 1982:197-200)	[HR](https://handrit.is/manuscript/view/is/AM02-0351/0); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/28515)
AM 351 fol	is	Skálholtsbók eldri	I.1/Main manuscript (Ólafur Halldórsson, 1904)	SÁM	Codex	Fol.	1400	f. 131ra-vb		RBHM 1315	I: 4 (ff. 1-4); II: 2 (ff. 5-6); III: 8 (ff. 7-14); IV: 8 (ff. 15-22); V: 8 (ff. 23-30); VI: 8 (ff. 31-38); VII: 8 (ff. 39-46): VIII: 8 (ff. 47-54); IX: 8 (ff. 55-62); X: 8 (ff. 63-70); XI: 8 (ff. 71-78); XII: 8 (ff. 79-86); XIII: 8 (ff. 87-94); XVI: 8 (ff. 95-102); XV: 8 (ff. 103-110); XVI: 8 (ff. 111-118); XVII: 8 (ff. 119-126); XVIII: 7 (ff. 127-133)	Unknown	280x198		I	Yes	Parchment	Dry	2	30	Gothic	Yes	Hand a	Northern Iceland (?)	Romanesque, Gothic	Y, B, R, G	Pen-flourished initials; Medium and large initials (6-9 lines) and minor initials (3 lines)	Small, Medium, Large	1 historiated initial on f. 2ra1-9 (Þingfararbálkr, ch. 1; two figures: One [Óláfr helgi], depicted with a halo, on the left sitting on a throne, holding an axe in one hand and in the other a book. Before the throne a second figure is depicted on the right [Þorlákr helgi?], also with a halo. This figure holds a bishop's stave, and shows with the other a blessing gesture) and ornamented littera florissa on f. 1ra1-6, f. 5rb5-10, f. 6va22-28, f. 15va10-16, f. 17va11-14, f. 22vb3-9, f. 26ra16-22, f. 29ra1-6, f. 44rb12-17, f. 48ra11-18, f. 53vb11-17, f. 58rb21-27, f. 64va1-4, f. 72va14-18, f. 74ra18-23, f. 96vb5-11, f. 110vb11-15	Throughout	Kjeldsen (2010); DI I, 108-9; NgL IV, 536-38; Kålund 1889, 285-86; Winroth (2018); Westergård-Nielsen (1971); Schulman (2010:485); Stefán Karlsson (1972:199-204; 1979:124-127; 1982:197-200)	[HR](https://handrit.is/manuscript/view/is/AM02-0351/0); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/28515)
AM 351 fol	is	Skálholtsbók eldri	I.1/Main manuscript (Ólafur Halldórsson, 1904)	SÁM	Codex	Fol.	1400	f. 131ra-rb		RBMH 1320	I: 4 (ff. 1-4); II: 2 (ff. 5-6); III: 8 (ff. 7-14); IV: 8 (ff. 15-22); V: 8 (ff. 23-30); VI: 8 (ff. 31-38); VII: 8 (ff. 39-46): VIII: 8 (ff. 47-54); IX: 8 (ff. 55-62); X: 8 (ff. 63-70); XI: 8 (ff. 71-78); XII: 8 (ff. 79-86); XIII: 8 (ff. 87-94); XVI: 8 (ff. 95-102); XV: 8 (ff. 103-110); XVI: 8 (ff. 111-118); XVII: 8 (ff. 119-126); XVIII: 7 (ff. 127-133)	Unknown	280x198		I	Yes	Parchment	Dry	2	30	Gothic	Yes	Hand a	Northern Iceland (?)	Romanesque, Gothic	Y, B, R, G	Pen-flourished initials; Medium and large initials (6-9 lines) and minor initials (3 lines)	Small, Medium, Large	1 historiated initial on f. 2ra1-9 (Þingfararbálkr, ch. 1; two figures: One [Óláfr helgi], depicted with a halo, on the left sitting on a throne, holding an axe in one hand and in the other a book. Before the throne a second figure is depicted on the right [Þorlákr helgi?], also with a halo. This figure holds a bishop's stave, and shows with the other a blessing gesture) and ornamented littera florissa on f. 1ra1-6, f. 5rb5-10, f. 6va22-28, f. 15va10-16, f. 17va11-14, f. 22vb3-9, f. 26ra16-22, f. 29ra1-6, f. 44rb12-17, f. 48ra11-18, f. 53vb11-17, f. 58rb21-27, f. 64va1-4, f. 72va14-18, f. 74ra18-23, f. 96vb5-11, f. 110vb11-15	Throughout	Kjeldsen (2010); DI I, 108-9; NgL IV, 536-38; Kålund 1889, 285-86; Winroth (2018); Westergård-Nielsen (1971); Schulman (2010:485); Stefán Karlsson (1972:199-204; 1979:124-127; 1982:197-200)	[HR](https://handrit.is/manuscript/view/is/AM02-0351/0); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/28515)
AM 351 fol	is	Skálholtsbók eldri	I.1/Main manuscript (Ólafur Halldórsson, 1904)	SÁM	Codex	Fol.	1400	f. 131va-vb		RBMH 1329	I: 4 (ff. 1-4); II: 2 (ff. 5-6); III: 8 (ff. 7-14); IV: 8 (ff. 15-22); V: 8 (ff. 23-30); VI: 8 (ff. 31-38); VII: 8 (ff. 39-46): VIII: 8 (ff. 47-54); IX: 8 (ff. 55-62); X: 8 (ff. 63-70); XI: 8 (ff. 71-78); XII: 8 (ff. 79-86); XIII: 8 (ff. 87-94); XVI: 8 (ff. 95-102); XV: 8 (ff. 103-110); XVI: 8 (ff. 111-118); XVII: 8 (ff. 119-126); XVIII: 7 (ff. 127-133)	Unknown	280x198		I	Yes	Parchment	Dry	2	30	Gothic	Yes	Hand a	Northern Iceland (?)	Romanesque, Gothic	Y, B, R, G	Pen-flourished initials; Medium and large initials (6-9 lines) and minor initials (3 lines)	Small, Medium, Large	1 historiated initial on f. 2ra1-9 (Þingfararbálkr, ch. 1; two figures: One [Óláfr helgi], depicted with a halo, on the left sitting on a throne, holding an axe in one hand and in the other a book. Before the throne a second figure is depicted on the right [Þorlákr helgi?], also with a halo. This figure holds a bishop's stave, and shows with the other a blessing gesture) and ornamented littera florissa on f. 1ra1-6, f. 5rb5-10, f. 6va22-28, f. 15va10-16, f. 17va11-14, f. 22vb3-9, f. 26ra16-22, f. 29ra1-6, f. 44rb12-17, f. 48ra11-18, f. 53vb11-17, f. 58rb21-27, f. 64va1-4, f. 72va14-18, f. 74ra18-23, f. 96vb5-11, f. 110vb11-15	Throughout	Kjeldsen (2010); DI I, 108-9; NgL IV, 536-38; Kålund 1889, 285-86; Winroth (2018); Westergård-Nielsen (1971); Schulman (2010:485); Stefán Karlsson (1972:199-204; 1979:124-127; 1982:197-200)	[HR](https://handrit.is/manuscript/view/is/AM02-0351/0); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/28515)
AM 351 fol	is	Skálholtsbók eldri	I.1/Main manuscript (Ólafur Halldórsson, 1904)	SÁM	Codex	Fol.	1400	ff. 131vb-132ra4		RBMH 1363 (directly connected with the following RB)	I: 4 (ff. 1-4); II: 2 (ff. 5-6); III: 8 (ff. 7-14); IV: 8 (ff. 15-22); V: 8 (ff. 23-30); VI: 8 (ff. 31-38); VII: 8 (ff. 39-46): VIII: 8 (ff. 47-54); IX: 8 (ff. 55-62); X: 8 (ff. 63-70); XI: 8 (ff. 71-78); XII: 8 (ff. 79-86); XIII: 8 (ff. 87-94); XVI: 8 (ff. 95-102); XV: 8 (ff. 103-110); XVI: 8 (ff. 111-118); XVII: 8 (ff. 119-126); XVIII: 7 (ff. 127-133)	Unknown	280x198		I	Yes	Parchment	Dry	2	30	Gothic	Yes	Hand a	Northern Iceland (?)	Romanesque, Gothic	Y, B, R, G	Pen-flourished initials; Medium and large initials (6-9 lines) and minor initials (3 lines)	Small, Medium, Large	1 historiated initial on f. 2ra1-9 (Þingfararbálkr, ch. 1; two figures: One [Óláfr helgi], depicted with a halo, on the left sitting on a throne, holding an axe in one hand and in the other a book. Before the throne a second figure is depicted on the right [Þorlákr helgi?], also with a halo. This figure holds a bishop's stave, and shows with the other a blessing gesture) and ornamented littera florissa on f. 1ra1-6, f. 5rb5-10, f. 6va22-28, f. 15va10-16, f. 17va11-14, f. 22vb3-9, f. 26ra16-22, f. 29ra1-6, f. 44rb12-17, f. 48ra11-18, f. 53vb11-17, f. 58rb21-27, f. 64va1-4, f. 72va14-18, f. 74ra18-23, f. 96vb5-11, f. 110vb11-15	Throughout	Kjeldsen (2010); DI I, 108-9; NgL IV, 536-38; Kålund 1889, 285-86; Winroth (2018); Westergård-Nielsen (1971); Schulman (2010:485); Stefán Karlsson (1972:199-204; 1979:124-127; 1982:197-200)	[HR](https://handrit.is/manuscript/view/is/AM02-0351/0); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/28515)
AM 351 fol	is	Skálholtsbók eldri	I.1/Main manuscript (Ólafur Halldórsson, 1904)	SÁM	Codex	Fol.	1400	ff. 132ra4-132va		RBHM 1309	I: 4 (ff. 1-4); II: 2 (ff. 5-6); III: 8 (ff. 7-14); IV: 8 (ff. 15-22); V: 8 (ff. 23-30); VI: 8 (ff. 31-38); VII: 8 (ff. 39-46): VIII: 8 (ff. 47-54); IX: 8 (ff. 55-62); X: 8 (ff. 63-70); XI: 8 (ff. 71-78); XII: 8 (ff. 79-86); XIII: 8 (ff. 87-94); XVI: 8 (ff. 95-102); XV: 8 (ff. 103-110); XVI: 8 (ff. 111-118); XVII: 8 (ff. 119-126); XVIII: 7 (ff. 127-133)	Unknown	280x198		I	Yes	Parchment	Dry	2	30	Gothic	Yes	Hand a	Northern Iceland (?)	Romanesque, Gothic	Y, B, R, G	Pen-flourished initials; Medium and large initials (6-9 lines) and minor initials (3 lines)	Small, Medium, Large	1 historiated initial on f. 2ra1-9 (Þingfararbálkr, ch. 1; two figures: One [Óláfr helgi], depicted with a halo, on the left sitting on a throne, holding an axe in one hand and in the other a book. Before the throne a second figure is depicted on the right [Þorlákr helgi?], also with a halo. This figure holds a bishop's stave, and shows with the other a blessing gesture) and ornamented littera florissa on f. 1ra1-6, f. 5rb5-10, f. 6va22-28, f. 15va10-16, f. 17va11-14, f. 22vb3-9, f. 26ra16-22, f. 29ra1-6, f. 44rb12-17, f. 48ra11-18, f. 53vb11-17, f. 58rb21-27, f. 64va1-4, f. 72va14-18, f. 74ra18-23, f. 96vb5-11, f. 110vb11-15	Throughout	Kjeldsen (2010); DI I, 108-9; NgL IV, 536-38; Kålund 1889, 285-86; Winroth (2018); Westergård-Nielsen (1971); Schulman (2010:485); Stefán Karlsson (1972:199-204; 1979:124-127; 1982:197-200)	[HR](https://handrit.is/manuscript/view/is/AM02-0351/0); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/28515)
AM 351 fol	is	Skálholtsbók eldri	I.1/Main manuscript (Ólafur Halldórsson, 1904)	SÁM	Codex	Fol.	1400	f. 132va-vb		RBMH 1345	I: 4 (ff. 1-4); II: 2 (ff. 5-6); III: 8 (ff. 7-14); IV: 8 (ff. 15-22); V: 8 (ff. 23-30); VI: 8 (ff. 31-38); VII: 8 (ff. 39-46): VIII: 8 (ff. 47-54); IX: 8 (ff. 55-62); X: 8 (ff. 63-70); XI: 8 (ff. 71-78); XII: 8 (ff. 79-86); XIII: 8 (ff. 87-94); XVI: 8 (ff. 95-102); XV: 8 (ff. 103-110); XVI: 8 (ff. 111-118); XVII: 8 (ff. 119-126); XVIII: 7 (ff. 127-133)	Unknown	280x198		I	Yes	Parchment	Dry	2	30	Gothic	Yes	Hand a	Northern Iceland (?)	Romanesque, Gothic	Y, B, R, G	Pen-flourished initials; Medium and large initials (6-9 lines) and minor initials (3 lines)	Small, Medium, Large	1 historiated initial on f. 2ra1-9 (Þingfararbálkr, ch. 1; two figures: One [Óláfr helgi], depicted with a halo, on the left sitting on a throne, holding an axe in one hand and in the other a book. Before the throne a second figure is depicted on the right [Þorlákr helgi?], also with a halo. This figure holds a bishop's stave, and shows with the other a blessing gesture) and ornamented littera florissa on f. 1ra1-6, f. 5rb5-10, f. 6va22-28, f. 15va10-16, f. 17va11-14, f. 22vb3-9, f. 26ra16-22, f. 29ra1-6, f. 44rb12-17, f. 48ra11-18, f. 53vb11-17, f. 58rb21-27, f. 64va1-4, f. 72va14-18, f. 74ra18-23, f. 96vb5-11, f. 110vb11-15	Throughout	Kjeldsen (2010); DI I, 108-9; NgL IV, 536-38; Kålund 1889, 285-86; Winroth (2018); Westergård-Nielsen (1971); Schulman (2010:485); Stefán Karlsson (1972:199-204; 1979:124-127; 1982:197-200)	[HR](https://handrit.is/manuscript/view/is/AM02-0351/0); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/28515)
AM 351 fol	is	Skálholtsbók eldri	I.1/Main manuscript (Ólafur Halldórsson, 1904)	SÁM	Codex	Fol.	1400	ff. 132vb-133ra		RBMH 1353	I: 4 (ff. 1-4); II: 2 (ff. 5-6); III: 8 (ff. 7-14); IV: 8 (ff. 15-22); V: 8 (ff. 23-30); VI: 8 (ff. 31-38); VII: 8 (ff. 39-46): VIII: 8 (ff. 47-54); IX: 8 (ff. 55-62); X: 8 (ff. 63-70); XI: 8 (ff. 71-78); XII: 8 (ff. 79-86); XIII: 8 (ff. 87-94); XVI: 8 (ff. 95-102); XV: 8 (ff. 103-110); XVI: 8 (ff. 111-118); XVII: 8 (ff. 119-126); XVIII: 7 (ff. 127-133)	Unknown	280x198		I	Yes	Parchment	Dry	2	30	Gothic	Yes	Hand a	Northern Iceland (?)	Romanesque, Gothic	Y, B, R, G	Pen-flourished initials; Medium and large initials (6-9 lines) and minor initials (3 lines)	Small, Medium, Large	1 historiated initial on f. 2ra1-9 (Þingfararbálkr, ch. 1; two figures: One [Óláfr helgi], depicted with a halo, on the left sitting on a throne, holding an axe in one hand and in the other a book. Before the throne a second figure is depicted on the right [Þorlákr helgi?], also with a halo. This figure holds a bishop's stave, and shows with the other a blessing gesture) and ornamented littera florissa on f. 1ra1-6, f. 5rb5-10, f. 6va22-28, f. 15va10-16, f. 17va11-14, f. 22vb3-9, f. 26ra16-22, f. 29ra1-6, f. 44rb12-17, f. 48ra11-18, f. 53vb11-17, f. 58rb21-27, f. 64va1-4, f. 72va14-18, f. 74ra18-23, f. 96vb5-11, f. 110vb11-15	Throughout	Kjeldsen (2010); DI I, 108-9; NgL IV, 536-38; Kålund 1889, 285-86; Winroth (2018); Westergård-Nielsen (1971); Schulman (2010:485); Stefán Karlsson (1972:199-204; 1979:124-127; 1982:197-200)	[HR](https://handrit.is/manuscript/view/is/AM02-0351/0); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/28515)
AM 351 fol	is	Skálholtsbók eldri	I.1/Main manuscript (Ólafur Halldórsson, 1904)	SÁM	Codex	Fol.	1400	f. 133ra-vb		Legal formulas	I: 4 (ff. 1-4); II: 2 (ff. 5-6); III: 8 (ff. 7-14); IV: 8 (ff. 15-22); V: 8 (ff. 23-30); VI: 8 (ff. 31-38); VII: 8 (ff. 39-46): VIII: 8 (ff. 47-54); IX: 8 (ff. 55-62); X: 8 (ff. 63-70); XI: 8 (ff. 71-78); XII: 8 (ff. 79-86); XIII: 8 (ff. 87-94); XVI: 8 (ff. 95-102); XV: 8 (ff. 103-110); XVI: 8 (ff. 111-118); XVII: 8 (ff. 119-126); XVIII: 7 (ff. 127-133)	Unknown	280x198		I	Yes	Parchment	Dry	2	30	Gothic	Yes	Hand a	Northern Iceland (?)	Romanesque, Gothic	Y, B, R, G	Pen-flourished initials; Medium and large initials (6-9 lines) and minor initials (3 lines)	Small, Medium, Large	1 historiated initial on f. 2ra1-9 (Þingfararbálkr, ch. 1; two figures: One [Óláfr helgi], depicted with a halo, on the left sitting on a throne, holding an axe in one hand and in the other a book. Before the throne a second figure is depicted on the right [Þorlákr helgi?], also with a halo. This figure holds a bishop's stave, and shows with the other a blessing gesture) and ornamented littera florissa on f. 1ra1-6, f. 5rb5-10, f. 6va22-28, f. 15va10-16, f. 17va11-14, f. 22vb3-9, f. 26ra16-22, f. 29ra1-6, f. 44rb12-17, f. 48ra11-18, f. 53vb11-17, f. 58rb21-27, f. 64va1-4, f. 72va14-18, f. 74ra18-23, f. 96vb5-11, f. 110vb11-15	Throughout	Kjeldsen (2010); DI I, 108-9; NgL IV, 536-38; Kålund 1889, 285-86; Winroth (2018); Westergård-Nielsen (1971); Schulman (2010:485); Stefán Karlsson (1972:199-204; 1979:124-127; 1982:197-200)	[HR](https://handrit.is/manuscript/view/is/AM02-0351/0); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/28515)
AM 354 fol.	is	Skálholtsbók yngri	II.3/copy of y (Ólafur Halldórsson, 1904)	SÁM	Codex	Fol.	1397-1410	ff. 1v-17r	KAB		I: 8 (3b, 2f, ff. 1-8); II: 8 (4b, ff. 9-16); III: 8 (4b, ff. 17-24); IV: 8 (4b, ff. 25-31); V: 8 (4b, ff. 32-39); VI: 8 (4b, ff. 40-47)	Unknown	272x193	Yes	I	Yes	Parchment	Dry	1	29	Gothic	Yes	Hand a	Northern Iceland (?)	Romanesque	R, G, B, Y	Pen-flourished initials; Medium  (3-5 lines) and minor initials (2 lines)	Small, Medium	None. Medium initialsdecorated as littera florissa with fleuronnee on f. 48r1-4, f. 49r3-6, f. 52v23-26, f. 62r10-14, f. 73v20-23, f. 76v8-10, f. 83v23-27, f. 92r10-13, f. 107r8-10, f. 107v21-23, f. 108r18-20, f. 113v21-24, f. 118v6-9, f. 120r1-3, f. 120r19-21, f. 121v18-20, f. 122r13-15, f. 126r23-26, f. 133r25-28	Throughout		[HR](https://handrit.is/manuscript/view/is/AM02-0354); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/28545)
