Shelf mark	Name	Related Shelfmarks	Depository	Object	Size	Dating	Leaves/Pages	Main text	Minor text	Gatherings	Full size	Leaf size	Catch Words and Gatherings	Production Unit	Pricking	Material	Ruling	Columns	Lines	Script	Rubric	Scribe	Production	Style	Colours	Form of Initials	Size of Initials	Iconography	Place	Literature	Links to Database
B 59		114; N. 8 (Stiernhielm)	KB	Codex	Unknown	1275-1299; 1280-1330	f. 1r		Proverbia	I:2 (1b; mirror-0:1); II:7 (3b; 1f; ff. 1-7); III:8 (4b; ff. 8-15); IV:8 (4b; ff. 16-23); V:8 (4b; ff. 24-31); VI:8 (4b; ff. 32-39); VII:8 (4b; ff. 40-47)	205x160x35	190x145	Yes. Catchwords on f. 7v; f. 15v; f. 23v; f. 31v and f. 39v	I	Yes	Parchment	Ink	1	20-40	Textualis	Yes	Hand a (Lydekinus?); with additions by Hand c on f. 15v; f. 16r; f. f. 36v; f. 43r; and Hand d on f.18r; f. 27v; f. 30v; f. 37r; f. 37v.	Västgötland	Romanesque	R; B	One ornamented large initial (4 lines) and various small initials (2 lines).	Large and Small	None. One large ornamented initial on f. 1v1-4.	Throughout	Annerstedt (1876:112–115); Biblis: tidskrift för bokhistoria; bibliografi; bokhantverk; samlande 54 (2011:31–36); Börtzell (1888-1889:9–10); Collin (1827:1–74; 257-281; 287-307; 310-316; 1976); Fant (1818:7-13; 250); Gödel (1916:6-7; 67; 188; 191-196; 224; 236; 238; 272; 287–289; 294-295; 298; 301); [Hadorph (1687); s. [6]; Hjärne (1895:314–318); Holm (1988:54–58); Ihre (1752-1755); J. C. B. (1759:32–44); Klemming (1868-1881:177-216; 276-280); Liljegren (1829); Lindquist (1941:11-37; 40-48; 65–103); Loccenius (1615:* 55 ff.); Lundius (s. a. [1693-1697]:93–95); Messenius (1643 & senare:* 47 ff.*); Rydberg (1877:46-48); Småstykker (1884-1891:66–73); Schwartz (1876:63-67); Stiernhielm (1663:84-88; 92-99); Undorf (1995:223); Vendell (1897:67-72); Wessén (1950); Wiktorsson (2011); Åström (2003:56; 77; 113; 117)	[MS](https://manuscripta.se/ms/100298)
							f.1r		Versus																						[Av](https://www.alvin-portal.org/alvin/view.jsf?dswid=8148&searchType=TEXT&query=b5&aq=%5B%5B%7B%22A_FQ%22%3A%22b5%22%7D%5D%5D&aqe=%5B%5D&af=%5B%22ARCHIVE_ORG_ID_facet%3A23%22%2C%22CRP_facet%3A1200%22%5D&pid=alvin-record%3A472977&c=1)
							f.1r	Ovidius: Versus	Ars amatoria 3: 775																						
							f.1r		Solmisation verses (fragm.)																						
							ff.1v–39v	ÄVgL	Kkb																						
							ff.15v-18r		Additions made from YVgL on ff. 15v-18r; f. 27v; f. 30v; f. 36-37v																						
							ff.39v–40r		medical formulas (?)																						
							f.40r		Danaholm meeting on the borders of Västgötland (ca. 1050-1060)																						
							ff.40r–41r		List of areas that belong to Västgätaland																						
							ff.41r–42v		SBB 1281																						
							f.43r		List of churches that belong to Västgötaland																						
							f.43r		RBKM 1284																						
							ff.43v–44v		List of borders of Västergötland																						
							f.45r		List of public forests in Västgötaland																						
							f.45v	YVgL																							
							ff.46r–46v		Rules for judges																						
							f.47r		Note on the number of people in Vidhem parish																						
							ff.48r–49r		List of lawmen in Västergötland and their lengths of servives	VIII:4 (4f; ff. 48-51); IX:4 (2b; ff. 52-54); X:4 (2b; ff. 55-58)			No	II								Various scribes		None	None	None	None	None	Nowhere		
							ff. 49r–50r		List over Christian Swedish kings																						
							f.50r	YVgL																							
							ff.50v–52r		List of bishops in Skara and their lengths of servives																						
							ff.52r–56r	YVgL																							
							ff.56r–58v		RBKM 1285																						
							ff.59r–66r	VgL		XI:8 (2b; 4f; ff. 59-66)				III								Hand b									
							f.66r		Latin annotation													Various scribes									
							f.66v		11 riddles in Latin (and Swedish?)																						
							f.66v		12 Latin glosses with Swedish translations																						
							ff.67r–74v	VgL	Kkb (in Latin)	XII:11 (5b; 1f; ff. 67-77); XIII:2 (1b; ff. 77:1-mirror)				IV								Hand g									
							f.74v	Bible	Gospel of Matthew (part.)													Various scribes									
							f.74v	Hildebertus Turonensis	De hermaphroditas																						
							f.74v		Atronomical text																						
							f.74v	Petrus Riga	Aurora; Liber genesis; v. 317-318																						
							ff.74v–76r		Confession forms (in Latin)																						
							ff.75r-76v		Versus																						
							f.76v		Atronomical text																						
							f.76v		Names of fishes in Swedish and Latin													Hand c									
							f.77r	YVgL	part.													Hand e									
							ff.77r-v	VgL	Kkb (in Latin)													Hand f									
B 64			KB	Codex	Unknown	1325-1374; c.1350	ff.1-50	GL		Unknown	170x140x25	170x130	No	I	No	Parchment	Dry/Ink	1	17	Textualis	Yes	Hand a	Gotland	Romanesque	R	One ornamented large initial (5 lines); several medium (3 lines) and small initials (2 lines).	Large; Medium and Small	None. One large initial on f. 3r1-5 and two medium initials on f. 3v8-10 and f. 7r10-12.	Throughout	Collin (1852); Peel Ch (2009); Pipping (1905-7); Wessén E (1943)	[MS](https://manuscripta.se/ms/100522)
																															[Av](https://www.alvin-portal.org/alvin/view.jsf?dswid=8148&searchType=TEXT&query=&aq=%5B%5B%7B%22A_FQ%22%3A%22b5%22%7D%5D%5D&aqe=%5B%5D&af=%5B%22ARCHIVE_ORG_ID_facet%3A23%22%2C%22CRP_facet%3A1300%22%5D&pid=alvin-record%3A472938&c=11)
																															
B 92 a			KB	Fragment	Unknown	1437	Unknown	Belter guild law		Unknown	Unknown	145x105				Parchment	Ink	1	12					Romanesque	1	Small Lombard initials (2 lines)		None	Nowhere	Klemming (1856;9-10)	[MS (Not digitalised)](https://www.manuscripta.se/ms/100299)
B 92 b			KB	Fragment	Unknown					Unknown	Unknown	150x105				Paper	Dry	1	15					Romanesque	R	Small Lombard initials (2 lines)		None	Nowhere		
B 100 e			KB	Fragment	Unknown					Unknown	Unknown					Paper	Dry	1	37					Romanesque	R	Small Lombard initials (2 lines)		None	Nowhere		
B 107		No 16; SKB B 55	KB	Codex	Unknown	1388	ff.1r-88r	MEL		(0:1 (1f; mirror); I:3 (1b; 1f; ff. 1-3); II:6 (3b; ff. 4-9); III:6 (2b; 2f; ff. 10-15); IV:7 (3b; 1f; ff. 16-22); V:10 (5b; ff. 23-32); VI:8 (4b; ff. 33-40); VII:7 (3b; 1f; ff. 41-47); VIII:7 (3b; 1f; ff. 48-54); IX:8 (4b; ff. 55-62); X:8(4b; ff. 63-70); XI:7 (3b; 1f; ff. 71-77); XII:6 (2b; 2f; ff. 78-83); XIII:4 (2b; ff. 84-87); XIV:2 (2f; ff. 88-mirror)	205x160x50	205x155	Yes. Gathering numbers on f. 22v ("4"); f. 32v ("4 x 5?"); f. 40v ("6"); f. 54v ("9"); f. 70v ("10"); f. 77v ("12").	I	Yes	Parchment	Ink	1	20	Textualis	No	Hand a (Discipulus ignorantus)	Växjö	Romanesque	R; B	Lombard-styled large medium (2 lines) and small (1 line) initials.	Medium and Small	None. Thirteen medium initials on f. 9r1-2; f. 9v17-18; f. 14r1-2; f. 14v12-13; f. 17v1-2; f. 18v10-11; f. 53v14-15; f. 63r14-15; f. 66r11-12; f. 67v3-4; f. 74v15-16; f. 77r2-3; f. 84r3-4. Of these; only one (f. 63r14-15) is ornamented.	Throughout	Beckman (1917:217-220; 1919:6-9; 28-35); Klemming (1868-1881: 63-68); Schlyter (1862: xviii-xix); Hedlund (1980: 14); Brøndum-Nielen (1944: 113-114); Åström (2003)	[MS](https://manuscripta.se/ms/100300)
							f.88r		Latin annotation																						[AV](https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22KB+B%22%7D%5D%5D&c=125&aqe=%5B%5D&af=%5B%5D&searchType=TEXT&query=KB+B&pid=alvin-record%3A472980&dswid=1288)
							f.88r-v		Gårdsrett (Erik of Pommern)															None	None	None	None	None	Nowhere		
B 108		N 72; Kongl. bibl. i Stockholm N:o 17	KB	Codex	Unknown	1450-1500	ff.2r-146v	MEL		I:4 (1b; 2f; mirror-0:3); II:5 (2b; 1f; ff. 0:4-0:8); III:10 (5b; ff. 1-10); IV:10 (5b; ff. 11-20); V:10 (5b; ff. 21-30); VI:12 (6b; ff. 31-42); VII:12 (6b; ff. 43-54); VIII:12 (5b; 2f; ff. 55-66); IX:10 (5b; ff. 67-76); X:12 (4b; 4f; ff. 77-86); XI:10 (5b; ff. 87-96); XII:12 (5b; 2f; ff. 97-106); XIII:10 (5b; ff. 107-116); XIV:10 (5b; ff. 117-126); XV:10 (5b; ff. 127-136); XVI:10 (5b; ff. 137-146); XVII:12 (6b; ff. 147-158); XIV:8 (4b; ff. 159-166); XV:7 (3b; 1f; ff. 167-174); XVI:6 (2b; 2f; ff. 175-180 and mirror)	180x150x55	160x130	Yes. Custodes on f. 10v; f. 54v; f. 65v; f. 85v; f. 106v and which seem to refer to the original gathering structure.	I	No	Parchment	Ink	1	22-24		Yes	Hand a	Unknown	Romanesque	R	Lombard-styled medium or small (2 lines) initials.	Small	None	Throughout	Schlyter (1862:xxxvi)	[MS (Not digitalised)](https://manuscripta.se/ms/100301)
							f.78:1r		Versus																						
							f.78:2v	VmL	Kmb ch.6-7																						
							ff.177v-178v		RBEK 12.9.1563																						
B 112		Kg.Bn. 21	KB	Codex	Unknown	1350-1400	ff.1r-8v	UL	Kkb; Kb ch. 10-12	I:10 (4b; 2f; ff. 1-8)	250x200x50	240x245	Yes. Custodes on f. 16v; f. 24v; f. 32v; f. 40v; f. 55v; f. 71v; f. 79v.	I		Parchment	Ink	2	24		No	Hand a	Unknown	Romanesque	R, B	Lombard-styled medium or small (2 lines) initials.	Small	None	Throughout part II	Cornell (1943); Schlyter (1834:xiii-xiv; 1862:iv); Beckman (1917:215-216); Åström (2003)	[MS (Not digitalised)](https://manuscripta.se/ms/100302)
							ff.9r-93v	MEL		II:8 (4b; ff. 9-16); III:8 (4b; ff. 17-24); IV:8 (4b; ff. 25-32); V:8 (4b; ff. 33-40); VI:7 (3b; 1f; ff. 41-47); VII:8 (4b; ff. 48-55); VIII:8 (4b; ff. 56-63); IX:8 (4b; ff. 64-71); X:8 (4b; ff. 72-79); XI:8 (4b; ff. 80-87); XII:6 (6f; ff. 88-93)		245x190		II								Hand b									
B 120			KB	Codex	Fol.	1464	ff.1r-21v	KrL		I:9 (4b; 1f; ff. 1-9); II:9 (4b; 1f; ff. 10-18); III:9 (2b; 5f; ff. 19-26:1); IV:8 (4b; ff. 27-34); V:9 (4b; 1f; ff. 35-43); VI:10 (4b; 2f; ff. 44-53); VII:9 (4b; 1f; ff. 54-62); VIII:4 (1b; 2f; ff. 63-66); IX:8 (2b; 4f; ff. 67-74)	260x205x40	250x195	Yes. Gathering numbers on f. 9r ("iij"); f. 18r ("iiij"); f. 44r (?) and f. 54r ("viij?").	I	No	Paper	Ink	1	24-32	Cursiva R		Hand a	Unknown	Romanesque	R	Medium lombard initials (3-4 lines); as well as small Lombard initials (2-3 lines).	Medium and Small	None. From ff. 1r-26v; a separation between 3-lined medium initials and 2-lined small initials is found. Accordingly; fifteen medium initials are found on f. 1r12-14; f. 1v1-3; f. 10r9-11; f. 10r24-26; f. 10v20-22; f. 11r1-3; f. 11r12-14; f. 17r11-14; f. 17-19; f. 17v9-11; f. 21v23-25; f. 23v5-7; f. 25r26-29; f. 25v25-27; f. 25v29-31. From f. 27r on; small initials are usually painted with three lines hight	Throughout		[MS](https://manuscripta.se/ms/100303)
						1474-1475	ff.22r-66v	MEL						II								Hand b (or two scribes)									
							ff.67r-74r	YVgL	(part.)																						
							ff.73v-74r		Rules for judges																						
							f.74v		List of public forests in Västgötland													Hand d									
B 123		Kongl; Bibl. N:o 43	KB	Codex	Unknown	1450-1500	ff.1r-126v	MEL		I:7 (3b; 1f; ff. 1-7); II:10 (5b; ff. 8-17); III:10 (5b; ff. 18-27); IV:10 (5b; ff. 28-37); V:10 (5b; ff. 38-47); VI:10 (5b; ff. 48-57); VII:10 (5b; ff. 58-67); VIII:10 (5b; ff. 68-77); IX:10 (5b; ff. 78-87); X:10 (5b; ff. 88-97); XI:9 (4b; 1f; ff. 98-106); XII:8 (4b; ff. 107-114); XIII:9 (4b; 1f; ff. 115-123); XIV:9 (4b; 1f; ff. 124-130); XV:8 (4b; ff. 131-138); XVI:6 (2b; 2f; ff. 139-144); XVII:2 (1b; ff. 144:1-144:2)	190x140x70	175x125	Yes. Custodes on f. 27v; f. 37v; f. 57v; f. 67v; f. 77v; f. 87v; f. 97v; f. 106v; f. 114v (?); f. 123v; f. 130v; f. 138v.	I		Parchment	Ink	1	22-26	Unknown		Hand a (with later additions written by two scribes)	Unknown	Romanesque	R	Mainly small lombard initials (2 lines).	Small	None. On f. 18r, a large lombard letter (6 lines) is painted.	Unknown	Schlyter (1862:xxxix); Åström (2003)	[MS (Not digitalised)](https://manuscripta.se/ms/100304)
							f.126v		Poetic verse by the scribe																						
							ff.126v-128v	UL	Kkb (part.)																						
							ff.129r-139v	VmL	Kkb																						
							f.139r		Alfabet																						
							f.139r	Bible	Pater noster																						
							ff.139v-141v	Gårdsrett (anonymous)																							
B 124		Kg. Bibl. N:o 44; Schürer v. Waldheim No 69	KB	Codex	4to	1460-1470	ff. 1r–12r	UL	Kkb	I:12 (6b; ff. 1-12); II:12 (6b; ff. 13-24); III:12 (6b; ff. 25-36); IV:12 (6b; ff. 37-48); V:12 (6b; ff. 49-60); VI:12 (6b; ff. 61-72); VII:12 (6b; ff. 73-84); VIII:12 (6b; ff. 85-96); IX:12 (6b; ff. 97-108); X:12 (6b; ff. 109-120); XI:12 (6b; ff. 121-132); XII:12 (5b; 2f; ff.133-143 and mirror)	205x150x45	205x140	Yes. Gathering signatures on f. 49r ("vj"); f. 121r ("xii"?) and remnants in the gatherings; 1; 6; 8; 10 and 12 indicate that a further gathering was initially prior to the first one. On f. 50v; a custod is found.	I	No	Paper	Ink	1	22-24	Cursiva R		Hand a	Unknown	Romanesque	R; Black	Small Lombard initials (2 lines)	Small	None. In some instances; figural paintings are found in the lower margins on (mostly) recto-sides. These are on f. 65r (1 figure); f. 69r (1 horse [?]; 1 figure); f. 101r (2 heads); f. 109r (1 figure); f. 110v (1 figure wearing a mitre); f. 118v (a fire-spitting dragon); f. 128r (unclear; with short text in red).	Throughout		[MS](https://manuscripta.se/ms/100305)
							ff.12r–141r	MEL																							
						Unknown	f.141r	ÖgL	Bb ch.36:2-3											Younger Cursive		Hand b		None	None	None	None	None	Nowhere		
							f. 141r	MEL	Tb																						
							f. 141v	KrL	Tb ch.1																						
							ff. 142r–142v	Olaus Petri	Glossarium juris																						
							ff. 143r–143v		Statute by Pope Calixtus ("Klockarelagen")																						
							f.143v		A section taken from Norwegian law													Hand c									
B 125		Kg. Bibl. No:45	KB	Codex	4to	[1460-1530 (1460-1480)]	ff.1r–83v	MEL		I:8 (3b; 2f; mirror-0:7); II:11 (5b; 1f; ff. 1-11); III:12 (6b; ff. 12-23); IV:13 (6b; 1f; ff. 23:1-35); V:12 (6b; ff. 36-47); VI:12 (6b; ff. 48-59); VII:11 (5b; 1f; ff. 60-70); VIII:14 (6b; 2f; ff. 71-83:1)	200x140x20	195x130	Yes. Remains of custods are found on f. 11v and on f. 35v.	I		Paper	Ink	1	32-34	Unknown		Hand a	Unknown	Romanesque	R	Small Lombard initials (2 lines)	Small	None	Throughout	Ståhle (1949:104; 112); Schlyter (1862:XXXIII–XXXIV); Åström (2003;2013)	[MS (Not digitalised)](https://manuscripta.se/ms/100306)
							f.15r		Gb ch.3:1 (KrL)																						
							ff.23:1r-v		Rb																						
B 126		Kg. Bibl. No:46; No 1075. ½	KB	Codex	Unknown	1425-1475	ff.1r–106r	MEStL		I:4 (2b; mirror-0:3); II:8 (4b; ff. 1-8); III:8 (4b; ff. 9-16); IV:8 (4b; ff. 17-24); V:8 (4b; ff. 25-32); VI:8 (4b; ff. 33-40); VII:8 (4b; ff. 41-48); VIII:8 (4b; ff. 49-56); IX:8 (4b; ff. 57-64); X:8 (4b; ff. 65-72); XI:7 (2b; 3f; ff. 73-79); XII:9 (3b; 3f; ff. 80-88); XIII:8 (4b; ff. 89-96); XIV:9 (4b; 1f; ff. 97-105); XV:3 (1b; 1f; ff. 106-108); XVI:4 (2b; ff. 108:1-mirror)	215x155x40	200x135	Yes. Gathering numbers are found on f. 40v (“v“); f. 48v (“vj“); f. 56v (“vij“); f. 64v (“viij“); f. 72v (“ix“); f. 88v (“xj“). Furthermore; it is likely that also numbers are on f. 16v (“ij“); f. 32v (“iiij“) and f. f. 79v (“x“).			Parchment	Ink	1	22	Unknown	Yes	Hand a	Unknown	Romanesque	R	Small Lombard initials (2 lines)	Small	None	Throughout	Ahnlund (1944); Beckman (1917:120; 203-204); Schlyter (1865:IX–X); Åström (2003); Holmbäck (1966:XXIX)	[MS (Not digitalised)](https://manuscripta.se/ms/100307)
							ff.106r–106v		Legal formulas																						
							ff.106v–108r	MEStL	Eb ch.27													Hand b									
							f.108r		Latin prayer													Several hands									
B 127		N° 266; Kg. Bibl. No:47	KB	Codex	Unknown	1375-1400	f.1r		Latin riddle	I:3 (1b; 2f; ff. 0:1-0:4); II:10 (5b; ff. 1-10); III:8 (4b; ff. 11-18); IV:8 (4b; ff. 19-26); V:8 (4b; ff. 27-34); VI:7 (3b; 1f; ff. 35-41); VII:8 (4b; ff. 42-49); VIII:8 (3b; 2f; ff. 50-57); IX:8 (4b; ff. 58-65); X:9 (4b; 1f; ff. 66-74); (XI: 3b; XII: 3b; XIII: 3b; XIV:1b; 2f)	275x215x40	255x200	No	I		Paper	Ink	1	26	Cursiva R	No	Two scribes	swe	Romanesque	R; G	Lombard large (4-5 lines) and medium initials (2-3 lines)	Large and Medium	None. Apart from first large initial on f. 2r17-21; which is painted as puzzle initial; the remaining five main initials on f. 53r1-4; f. 61r18-21; f. 66r15-18; f. 69v15-18 and f. 71r22-24 are painted as Lombard letters.	Throughout	Schlyter (1865:V–VI); Åström (2003; 2013); Holmbäck (1966:XXVIII); Bok- och bibliotekshistoriska studier tillägnade Isak Collijn på hans 50-årsdag (1925:335–353); Ahnlund (1944); Beckman (1917:182-190); Carlsson (1925:352)	[MS](https://manuscripta.se/ms/100308)
							f.1r	MEStL	Rhyme on the sections of MEStL (in Latin and Swedish)							Parchment															
							ff. 1v–74v	MEStL														Hand a									
							f.74v	Vergilius	Bucolica: Ecloga 2; 65																						
B 127 a			KB	Codex		1345-	ff.1r-80r	MEStL		I:6 (1b; 4f; ff. 0:1-5); II:5 (2b; 1f; ff. 6-10); III:4 (1b; 2f; ff. 11-14); IV:5 (2b; 1f; ff. 15-19); V:9 (3b; 3f; ff. 20-28); VI:8 (4b; ff. 29-36); VII:8 (4b; ff. 37-44); VIII:5 (2b; 1f; ff. 45-49); IX:8 (4b; ff. 50-57); X:8 (4b; ff. 58-65); XI:8 (4; ff. 66-73); XII:8 (3b; 2f; ff. 74-80:1 and mirror)	225x185x50	220x175	Yes. Gathering signatures on f. 5v ("a"); f. 28v ("e"); f. 36v ("f"); f. 44 ("i"); f. 49v ("k"); f. 57v ("l"); f. 65v ("m"); f. 73v ("n").	I		Parchment	Ink	1	20	Unknown	Yes	Hand a	Unknown	Romanesque	R	Lombard small initials (2 lines), with simple fleuronné ornamentation.	Small	None. According to MS; on f. 12; a figure is depicted flanked by a banner featuring a (Low) German text;.	Throughout	Göteborgs högskolas årsskrift 1933: 2 (1933); s. 71–82.	[MS (Not digitalised)](https://manuscripta.se/ms/100309)
																															
																															
B 134		Eng. Bibl. 5; Kg.B. 160; Kongl. Bibliotheket N:o 58	KB	Codex	4to	1406-1409 (SGL 1500-1525)	f.1r		Poetic verse by the scribe	I:2 (1; mirror-0:1); II:13 (6b; 1f; ff. 0:2-12); III:12 (6b; ff. 13-24); IV:12 (6b; ff. 25-36); V:20 (10b; ff. 37-56); VI:23 (10b; 3f; ff. 57-79); VII:2 (1b; ff. 79:1-mirror)	220x155x25	215x140	Yes. Custods on f. 12v and f. 24v	I	No	Paper	Ink	1	25-27	Cursiva R	Yes	Hand a	Unknown	Romanesque	R; Black	Partly ornamented large initials(4 lines); middle initials (3-4 lines) and small initials (2 lines). Both middle and small initials tend to be painted as Lombard letters.	Large; Medium and Small	None. Three large initials on f. 8v (four lines); f. 20v12-17 and f. 28r (various lines and extended into the upper margin). In addition; the manuscript contains sixteen medium initials on f. 9e2-4; f. 11v2-4; f. 12v32-34; f. 16v12-15; f. 24r11-13; f. 30r1-3; f. 33v29-32; f. 34v5-7; f. 38v6-8; f. 38v26-28; f. 39r13-15; f. 44r1-3; f. 66v12-14; f. 67r10-12; f. 72v12-14; f. 75r25-27.	Throughout	Schlyter (1865:XXV–XXVI); Åström (2003; 2013); Liljegren (1824:77); Ahnlund (1944)	[MS](https://manuscripta.se/ms/100310)
							ff.1r–76r	MEStL																							
																															
							f.79r-v		Latin fragment					I		Parchment	None		Various			Hand b (external)		None	None	None	None	None	Nowhere		
B 137		D. B. II. 6; B. 137 (Klemming); Kongl. Bibl. N:o 67	KB	Codex	4to	1470-1520 (SGL 1500-1525)	ff.1r–37v	UL	Kkb	I:14 (5b; 4f; ff. 0:2-12); II:11 (5b; 1f; ff. 13-23); III:14 (6b; 2f; ff. 24-37); IV:10 (5b; ff. 38-47); V:12 (6b; ff. 48-59); VI:12 (6b; ff. 60-71); VII:12 (6b; ff. 72-83); VIII:16 (8b; ff. 84-99); IX:12 (6b; ff. 100-111); X:12 (6b; ff. 112-123); XI:14 (7b; ff. 124-137); XII:18 (9b; ff. 137:1-147:4); XIII:12 (6b; ff. 148-159); XIV:12 (6b; ff. 160-171); XV:12 (6b; ff. 172-183); XVI:4 (4f; ff. 184-187); XVII:3 (1b; 1f; ff. 188-190); XVIII:2 (1b; ff. 191-mirror)	220x160x45	205x150	No	I	No	Paper	Ink	1	20-22	Cursiva R	Yes	Hand a	Unknown	Romanesque	R	One large Lombard initial 4 lines); otherwise small Lombard initials (1-3 lines)	Large and Small	None. Apart from one large initial on f. 4v11-14; all initials are in considerably small size; which is primarily between 1 and 2 lines.	Throughout	Ahnlund (1944); N. Beckman (1919:28–35); Klemming (1868-1881:63–68); Beckman (1917:81-82; 219–220)	[MS](https://manuscripta.se/ms/100311)
							ff.38r–179v	MEStL																							
							f.147v		RBEM 1357																						
							ff179v–186r		Gårdsrett (Erik of Pommern)																						
							ff.186r–188r		Rules for judges																						
							ff.188r–189r		When judges conclude with unjust sentences																						
							ff.189r–189v		On the neglect of watchmen																						
B 149		Kognl. Bibl. N:o 82	KB	Codex		1500-1501	ff.1r–96v	MEStL	red.1	I:2 (1b; ff. mirror-0:1); II:12 (6b; ff. 1-12); III:12 (6b; ff. 13-24); IV:12 (6b; ff. 25-36); V:16 (8b; ff. 37-52); VI:16 (8b; ff. 53-68); VII:12 (6b; ff. 69-80); VIII:16 (8b; ff. 81-96); IX:1 (1f; f. 97); X:2 (1b; ff. 97:1-mirror)	200x145x30	195x135	No	I	No		Ink	1	26-30	Cursiva R	Yes	Hand a	Unknown	Romanesque	R	Lombard small initials (2 lines)	Small	None	Throughout	Beckman (1917:227-234); Åström (2003; 2013)	[MS](https://manuscripta.se/ms/100312)
						Unknown	f.97r		Latin annotation													Hand b		None	None	None	None	None	Nowhere		
B 151		Nr 59; N. W. 161	KB	Codex	4to	1484? (SGL 1500-1525)	ff.1r–97v	MEStL	red.1	I:13 (6b; 1f; ff. 0:1-12); II:12 (6b; ff. 13-24); III:12 (6b; ff. 25-36); IV:12 (6b; ff. 37-48); V:12 (6b; ff. 49-60); VI:12 (6b; ff. 61-72); VII:10 (5b; ff. 73-82); VIII:12 (6b; ff. 83-94); IX:6 (2b; 2f; ff. 95-97:3)	225x150x40	215x145	Yes. Custods at the end and beginning of each gathering ("a"-"g"). Th last cusdod on f. 82 ("g") has been imitated several times by another hand		No	Paper	Ink	1	26	Cursiva R		Hand a	Unknown							Schlyter (1865:XXVI); Åström (2003; 2013); Ahnlund (1944)	[MS](https://manuscripta.se/ms/100313)
							f.77v		Eb ch.27																						
							ff. 98r-100v		Alphabet																						
B 152	Codex Vikstad	Kg. B. 162; B 152; Eng. Bibl. 7.	KB	Codex	Unknown	1459	f.2r	Bible	Revelations of John 1	I:12(4b+4f;mirror-10); II:12(6b;ff.11-20); III:10(5b;ff.21-30); IV:10(5b;ff.31-40); V:10(5b;ff.41-50); VI:10(5b;ff.51-60); VII:10(5b;ff.61-70); VIII:8(4b;ff.71-78); IX:10(5b;ff.79-88); X:10(5b;ff.89-98); XI:10(5b;ff.99-108); XII:8(4b;ff. 109-116); XIII:7(3b+1f;ff.117-123)	210x160x45	200x150			Yes		Ink	1	29	Cursiva R	Yes	Hand a	Uppland; Norunda härad. Vikstad							Beckman (1917:114; 120-121; 156; 194; 217); Cornell (1943)	[MS](https://manuscripta.se/ms/100314)
							f.2v		Calendar notices																						
							ff.3r–9r	Kalendarium	Åbo stift																						
