Shelf mark	Name	Related Shelfmarks	Depository	Object	Size	Dating	Leaves/Pages	Main text	Minor text	Gatherings	Full size	Leaf size	Catch Words and Gatherings	Production Unit	Pricking	Material	Ruling	Columns	Lines	Script	Rubric	Scribe	Production	Style	Colours	Form of Initials	Size of Initials	Iconography	Place	Literature	Links to Database
AM 151 4to		"II.9/II b" (Ólafur Halldórsson, 1094)	SÁM	Codex	4to	1475-1500	f. 2r		Legal formulas (On the establishment of a héraðsþing)	Unknown	Unknown	165x128	None	II	No	Parchment	No	1	Various		No	Scribe a	Unknown	None	None	None	None	None	Nowhere		[HR](https://handrit.is/manuscript/view/is/AM04-0151)
						1450	ff. 2v-108v9	Jó						I	Yes		Dry		21		Yes	Scribe b		Romanesque, High Gothic	Unknown	Pen-flourished initials; Large (3-5 lines) and minor initials (2 lines)	Small, Large	One historiated initial on f. 94r4-7 (Þjófabálkr, ch. 1; A single figure is depicted in the initial holding with both hands a large stave. The figure is shown half-seated). Otherwise, decorated fleuronnee initials with oftenb palmette motifs are found on f. 1v1-3, f. 3r5-9, f. 11v5-8, f. 27r16-19, f. 40v18-21, f. 47r14-17, f. 51v9-12, f. 78r9-13, f. 84r18-21, f. 94r4-7, f. 101v1-3, f. 108v10-13	Throughout		[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/5914)
							ff. 109v10-130r8	KAB	ch. 1-35																						
						1490	f. 130r9-22		On married couples					III	No		No		Various		No	Various scribes		None	None	None	None	None	Nowhere		
							f. 130v		Parliamentary approval on working people and fishermen (1404)																						
						Unknown	f. 131r-v		On the kinship of married couples																						
						1600-1700	f. 131v (lower margin)		Erfðavísur																						
						1500-1600	f. 132r1-7		Tithe regulation in Iceland																						
						1500	ff. 133r-138r		Legal formulas																						
							ff. 138v-140r		Gamli sáttmáli																						
AM 152 4to		"I.34" (Ólafur Halldórsson, 1094) (copy of GKS 3269 b 4to)	SÁM	Codex	4to	1500	ff.2-104r	Jó		I: 7 (ff. 1-7); II: 8 (ff. 8-15); III: 8 (ff. 16-23); IV: 8 (ff. 24-31); V: 8 (ff. 32-39); VI: 8 (ff. 40-47); VII: 8 (ff. 48-55); VIII: 8 (ff. 56-63); IX: 6 (ff. 64-69); X: 4 (ff. 70-73); XI: 9 (ff. 74-82); XII: 8 (ff. 83-90); XIII: 8 (ff. 91-98); XIV: 8 (ff. 99-106); XV: 8 (ff. 107-114); XVI: 2 (ff. 115-116); XVII: 8 (ff. 117-124)	Unknown	162x115	None	I	No	Parchment	Dry	1	24		No	Scribe a	Unknown	Early Gothic	Unknown	None (space left empty)	Small, Large (space left empty)	Two historiated miniatures on f. 1v (The visible lines indicate a seated figure holding an axe and a ring (?) in its hands, placed before an architectual frame/ half-ring. Below the figure, a rather flat beast figure with a human head is shown with a crown and looking in half-profile to the the bottom. It is likely that the depicted figure above is Óláfr helgi), and f. 104v (A miniature showing the Calvary Group. The main figures and overall features of the iconography are found but the image is not entirely finished. For example, the Cross is only partly painted and coloured were spared). Furthermore, one historiated initial is found on f. 105r1-10 (Kristinréttr Árna Þorlákssonar, ch. 1; One figure is centrally depicted clad in bishop's clothing and holding a chalice[likely filled with chrism] in his heraldic left hand. On the left, a small figure is shown and helt up bz a further figure next to the initial on the left. That figure, however is primarily shown through a head. Altogether the scene is Baptism scene). All other initials were never added, but empty space was left on f. 2r1-7, f. 2v6-13, f. 7v8-13, f. 14r8-13, f. 27v14-19, f. 44v20-24 (Further space left to the text was left emply, likely planned to be filled later with book painting extending from the initial below), f. 49v5-7, f. 71v11-18, f. 77v4-10 (Initial almost completely vanished, but remaining structures are visible (and showing an interlaced, decorated initial with palmette motifs)	Nowhere apart from where the miniatures and the single historiated initial is placed		[HR](https://handrit.is/manuscript/view/is/AM04-0152)
																															[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/5922)
							ff.105r-124v	KAB																							
																															
AM 154 4to		"I.9/c" (Ólafur Halldórsson, 1094) (copy of GKS 3269 b 4to)	SÁM	Codex	4to	1500	f.1r1-16		Legal formulas	Unknown	Unknown	230x165	None	I	Yes	Parchment	Dry	1	27	Cursiva R	Yes	Various scribes	Unknown	Romanesque	R, B, G	Pen-flourished initials; Medium initials (3-4 lines) and minor initials (2 lines)	Medium, Small	None. Decorated fleuronnee, sometimes also interlaced and/or Arabesque medium initials on f. 1v1-3, f. 2v1-3, f. 6r7-10, f.9r8-11, f.21r18-21, f. 35v1-3, f. 59r8-10, f. 73r1-3, f. 73r16-18, f. 73v6-8, f. 74r1-3, f. 74v19-21, F. 75r12-14, f. 75v19-21, f. 76r19-21, f. 76v12-14, f. 77r23-25	Throughout	Kålund (1889:436)	[HR](https://handrit.is/manuscript/view/is/AM04-0154/0)
							f.1r17-24		Um eiða atkvæði																						
						1400-1500	ff.1v-2r	Jó	Pro										27-30	Cursiva R		Scribe a								Ólafur Halldórsson (1904:xli)	
						1320-1330	ff.2v-69v	Jó												Textualis										Jón Þorkelsson (1893:110)	
							ff. 70r-71v9		RB											Cursiva R											
							ff. 71v10-72r19		RBHM											Textualis											
							ff. 72r20-v		RBHM																						
						1500	f. 73r1-15		RBMK					II								Scribe b									
							f. 73r16-v5		RBMK																						
							f. 73v6-34		SEE																						
							f. 74r-v18		RBEK																						
							ff. 74v19-75r11		RBEK																						
							f. 75r12-v18		RBHM																						
							ff. 75v19-76r18		RBHM																						
							f. 76r19-v11		RBHM																						
							f. 76v12-33		RBHM																						
							f. 77r1-9		RBHM																						
							f. 77r10-22		RBHM																						
							f. 77r23-v6		RBHM																						
							f. 77v7-31		SMB 1479											Cursiva R											
AM 155 a 4to		"II.16/II g" (Ólafur Halldórsson, 1094) / AM 155 b 4to	SÁM	Codex	4to	1480-1500	ff. 1r-95v11	Jó		I: 6 (3b, ff. 1-6); II: 9 (4b, 1f, ff. 7-15); III: 8 (4b, ff. 16-23); IV: 8 (4b, ff. 24-31); V: 9 (4b, 1f, ff. 32-40); VI: 6 (3b, ff. 41-46); VII: 4 (2b, ff. 47-50); VIII: 8 (3b, 2f, ff. 51-58); IX: 2 (2f, ff. 59-60); X: 6 (3b, ff. 61-66); XI: 6 (2b, 2f, ff. 67-72); XII: 8 (4b, ff. 73-80); XIII: 8 (4b, ff. 81-88); XIV: 8 (4b, ff. 89-96); XV: 4 (2b, ff. 97-100)	Unknown	205x140	None	I	Yes	Parchment	Dry	1	25		Yes	Scribe a	Unknown	Romanesque	Unknown	Pen-flourished, at times inhabited initials; Large and medium initials (3-5 lines) and minor initials (2 lines)	Small, Medium and Large	None. Large and medium initials found on f. 1v14-17, f. 2v18-20, f. 5v22-25 (the initial is extended into the lower margin and embellished with palmette motifs), f. 11v4-8 (also this initial is extended into the lower left margin and embellished with palmette motifs), f. 24r1-6, f. 27r7-11, f. 35r16-20, f. 41r5-9, f. 45r9-13, f. 67r3-7, f. 81r10-14, f. 8?r2-6, f. 89r1-5 (the initial is largely extended with fleuronnee ornamentation into the lower left margin), f. 95r12-15.	Throughout		[HR](https://handrit.is/manuscript/view/is/AM04-0155a)
							ff. 95v12-96v		RBEK																						[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/5951)
							ff. 97r-98v10		RBHM 1314																						
							ff. 98v11-99v1		RBHM																						
							ff. 99v2-100r9		RBHM																						
							f. 100r10-19		Parliamentary approval on Melrakkaveiði (perhaps from shortly after 1295)																						
							f. 100r20-25		RBHM																						
							f. 100v1-7		RB?																						
							f. 100v8-21		Legal formulas																						
							f. 100v22-25		RBHM																						
AM 156 4to		"II.5" (Ólafur Halldórsson, 1094)	SÁM	Codex	4to	1350-1375	ff. 1v-79r	Jó		I: 8 (4b, ff. 1-8); II: 8 (4b, ff. 9-16); III: 8 (4b, ff. 17-24); IV: 8 (4b, ff. 25-32); V: 7 (3b, 1f, ff. 33-39); VI: 8 (4b, ff. 40-47); VII: 6 (3b, ff. 48-53); VIII: 8 (4b, ff. 54-61); IX: 8 (4b, ff. 62-69); X: 10 (4b, 2f, ff. 70-79)	Unknown	178x136	None	I	Yes	Parchment	Dry	1	24		No	Hand a	Helgafell area	Romanesque	R, G, unknown	Decorated large and medium (3-7) and small initials (2), although most of these are now vanished	Small, Medium and Large	None. Decorated medium and large initials are found on f. 1v1-7, f. 5r14-18, f. 7v3-6, f. 18v4-7, f. 21r9-11, f. 27v13-16, f. 32v12-15, f. 36r19-23, f. 54v19-22, f. 59v9-12, f. 67r15-18, f. 74r5-8	Throughout		[HR](https://handrit.is/manuscript/view/is/AM04-0156/0)
																															[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/5957)
AM 157 a 4to		"I.31 / I t" (Ólafur Halldórsson, 1094) / AM 157 b 4to	SÁM	Codex	4to	1500-1600	ff.1v-2r		Judgement list	I: 8 (4b, ff. 1-8); II: 8 (4b, ff. 9-16); III: 9 (1b, 7f, ff. 17-25); IV: 6 (3b, ff. 26-31); V: 9 (1b, 7f, ff. 32-40); VI: 8 (4b, ff. 41-48); VII: 8 (4b, ff. 49-56); VIII: 8 (4b, ff. 57-64); IX: 8 (4b, ff. 65-72); X: 8 (4b, ff. 73-80); XI: 6 (3b, ff. 81-86)	Unknown	255x185	None	III	No	Parchment	Dry	1	40	Hybrida	No	Hand a	Unknown	Romanesque, High Gothic	B, R, Y, G	Decorated and at times inhabited large and medium (3-10) and small initials (2), at times extended into the margins	Small, Medium and Large	A full-page miniature with a frame of zig-zag acanthus motifs on f. 1r (the miniature is separated into two parts: Above, a seated and crowned figure is shown (Óláfr helgi) holding an axe and theimperial orb in its hands. Below, a somewhat skinny dragon figure is depicted). In addition, four potentially historiated initials on f. 37ra22-28 (Landabrigðabálkr, ch. 1; a figure ruding a horse, clad in a long tunic and a helmet and holding a spear in its heraldic left hand), f. 62ra1-8 (Kaupabálkr, ch. 1; In the intial, a hooded figure is depicted, holding a stave and binding a small animal [sheep?] on its back. The chord is hold by each hand of the depicted figure), f. 68va12-21 (Farmannalög, ch. 1; Partly covered by the initial letter, a ship [a kogge?] is depicted with full sail. On the upper panks, four human heads are integrated into the painting, looking towards the outside), and f. 75ra4-13 (Þjófabálkr, ch. 1; The initial depicts four figures: a hanged figure in the middle with a horizontal bar above. On the right, a figure with a pointed hat is depicted holding abook in its heraldic right hand and the other pointing towards the hanged figure. On the other side of the hanged figure, two further figures are shown. The one in the front holds in its heraldic left hand a key [?] and points with the other hand to the hanged fogure, too, while of the other figure only the head is shown). Decorated initials, often with palmette ornamentation, are found on f. 3ra1-3, f. 4rb3-8, f. 8va7-13, f. 12va7-15 (in the margin), f. 13va3-8, f. 24va19-24 (interlaced with a dragon motif), f. 27ra23-26, f. 40rb5-13, f. 57va8-17, f. 80ra3-7.	Throughout		[HR](https://handrit.is/manuscript/view/is/AM04-0157a/0)
						1200-1300	f.2v		Latin prayer (Lectiones)					II	No			1	23	Protogothic	Yes	Hand b									[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/5969)
						1460	ff. 3r-80ra2	Jó						I	Yes			2	25	Gothic	Yes	Hand c									
							ff.80ra2-82rb9		RBEK																						
							ff. 82rb10-83ra16		RBHM																						
							ff. 82ra17-85va8		RBHM																						
						1400-1500	ff.85v17-86v		Legal formulas										27	Cursiva A	Yes	Hand d									
AM 158 a 4to	Hlíðarendabók	"I.21 / n" (Ólafur Halldórsson, 1094) / AM 158 b 4to	SÁM	Codex	4to	1400	ff.1v-55r16	Jó		Unknown	Unknown	220x160	None	I	Yes	Parchment	Dry	1	30		Yes	Hand a	Unknown	Romanesque, Early Gothic	Y, G, R, B	Decorated and at times inhabited large and medium (4-8) and small initials (3), at times extended into the margins	Small, Medium and Large	One historiated initial on f. 51r21-26 (Þjofabálkr, ch. 1; One figure centrally depicted, being bound on the back and hanging with a round rope on the gallows. The gallows is depicted as a horizontal bar above the head, with two further vertical bars flanking the figure). Ornamented initials with palmette and acanthus motifs are found on f. 1v1-6, f. 2r16-23 (largely extended into the margins), f. 7r20-27, f. 14r27-34, f. 16r6-10, f. 24r1-5, f. 26r26-30, f. 39v5-10, f. 42v7-12, f. 46v4-9, f. 55r17-20, f. 56v13-16, f. 58r15-18, f. 58v22-25, f. 59r19-22, f. 59v19-22, f. 60r28-31	Throughout		[HR](https://handrit.is/manuscript/view/is/AM04-0158a)
							ff.55r17-56v12		RBEK																						[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/5976)
																															
							ff. 56v13-57v28		RBHM																						
							ff. 57v29-58r14		RBHM																						
							f. 58r15-30		RBHM																						
							f. 58r31-v21		RBHM																						
							ff. 58v22-59r18		RBHM																						
							f. 59r20-v6		RBMK																						
							f. 59v7-18		RBMK																						
							ff. 59v19-60r27		RB?																						
							f. 60r28-v13		SVK 1247																						
							ff. 60v14-24		ÞMMEA 1281												No	Hand b		None	None	None	None	None	None		
						1415-1440	ff. 60v25-61r12		RBHM					II								Hand c									
							f. 61r13-v3		RBHM																						
							ff. 61v4-62r1		RBHM																						
							f. 62r2-62v11		RBHM																						
							f. 62v12-22		RB?																						
							ff. 62v23-63r26		RBEK																						
							f. 63r27-v18		RBEK																						
						Unknown	f.63v19-37		SRBKK													Hand d									
AM 158 b 4to	Hlíðarendabók	AM 158 a 4to	SÁM	Codex	4to	1400	ff. 1r-14r	KAB		Unknown	Unknown	225x160	None	I	Yes	Parchment	Dry	1	30		Yes	Hand a (Hand b on f. 14r22-24, dated to ca. 1450-1550 in the ONP)	Unknown	Romanesque	Y, G, R, B	Decorated large, medium (4-8) and small initials (3), at times extended into the margins and inhabited	Small, Medium and Large	None. Ornamented initials with palmette and acanthus motifs are found on f. 1r1-4, f. 1r13-18 and f. 14v1-6.	Throughout		[HR](https://handrit.is/manuscript/view/is/AM04-0158b/0)
							ff. 14v-25v	Grg	Klb																						[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/5983)
